term,0,1,chunk_difference
my_parent,0.005590266359750082,0.13192741539970573,-0.12633714903995566
the_money,0.0019730351857941467,0.06669936243256498,-0.06472632724677084
grad_school,0.0006576783952647156,0.06522805296714075,-0.06457037457187603
the_school,0.0,0.05640019617459539,-0.05640019617459539
Sallie_Mae,0.0,0.04757233938205002,-0.04757233938205002
my_school,0.0,0.04315841098577734,-0.04315841098577734
a_job,0.00295955277869122,0.045610593428151054,-0.042651040649459834
the_payment,0.0,0.039725355566454144,-0.039725355566454144
the_interest,0.0,0.03874448258950466,-0.03874448258950466
my_payment,0.0,0.03874448258950466,-0.03874448258950466
my_credit,0.0,0.0358018636586562,-0.0358018636586562
my_credit_score,0.0,0.03187837175085827,-0.03187837175085827
the_end,0.015784281486353174,0.04757233938205002,-0.031788057895696845
the_time,0.015455442288720816,0.047081902893575285,-0.03162646060485447
my_job,0.0,0.029916625796959292,-0.029916625796959292
a_cosigner,0.0,0.02746444335458558,-0.02746444335458558
a_private_loan,0.0,0.02746444335458558,-0.02746444335458558
my_debt,0.0,0.025993133889161354,-0.025993133889161354
the_program,0.0,0.025993133889161354,-0.025993133889161354
these_loan,0.0,0.02550269740068661,-0.02550269740068661
my_account,0.0,0.02501226091221187,-0.02501226091221187
my_situation,0.0026307135810588623,0.026483570377636097,-0.023852856796577233
the_amount,0.005590266359750082,0.029426189308484552,-0.02383592294873447
financial_aid,0.0,0.023540951446787643,-0.023540951446787643
my_monthly_payment,0.0,0.023540951446787643,-0.023540951446787643
a_payment,0.0,0.023540951446787643,-0.023540951446787643
my_mom,0.0019730351857941467,0.02550269740068661,-0.023529662214892465
the_interest_rate,0.0003288391976323578,0.023540951446787643,-0.023212112249155283
2_year,0.0,0.0230505149583129,-0.0230505149583129
the_government,0.0,0.0230505149583129,-0.0230505149583129
my_life,0.0019730351857941467,0.024521824423737126,-0.02254878923794298
any_advice,0.045050970075633016,0.06718979892103973,-0.02213882884540671
my_family,0.0019730351857941467,0.024031387935262383,-0.022058352749468237
my_income,0.0006576783952647156,0.022069641981363415,-0.0214119635860987
the_fall,0.0013153567905294311,0.022560078469838155,-0.021244721679308725
the_beginning,0.0019730351857941467,0.022560078469838155,-0.02058704328404401
my_dad,0.004932587964485367,0.024031387935262383,-0.019098799970777014
a_year,0.0046037487668530086,0.0230505149583129,-0.01844676619145989
my_husband,0.010194015126603092,0.02746444335458558,-0.01727042822798249
a_lot,0.056889181190397896,0.07405590975968612,-0.017166728569288227
the_future,0.003946070371588293,0.021088769004413928,-0.017142698632825634
this_sub,0.0036172311739559354,0.020107896027464444,-0.01649066485350851
the_option,0.0036172311739559354,0.020107896027464444,-0.01649066485350851
my_question,0.030582045379809273,0.04512015693967631,-0.014538111559867038
the_year,0.01052285432423545,0.02501226091221187,-0.01448940658797642
the_rest,0.02071686945083854,0.03482099068170672,-0.014104121230868183
this_situation,0.005590266359750082,0.015203531142717018,-0.009613264782966936
hi_everyone,0.006247944755014798,0.01569396763119176,-0.009446022876176963
any_insight,0.006905623150279513,0.016184404119666502,-0.009278780969386988
some_advice,0.010851693521867807,0.0196174595389897,-0.008765766017121894
my_wife,0.01940151266030911,0.027954879843060325,-0.008553367182751216
the_title,0.008549819138441302,0.014222658165767533,-0.0056728390273262305
my_plan,0.009536336731338375,0.015203531142717018,-0.005667194411378643
a_time,0.007234462347911871,0.012751348700343305,-0.005516886352431434
this_point,0.01907267346267675,0.024031387935262383,-0.004958714472585633
#_x200b,0.020388030253206183,0.02501226091221187,-0.004624230659005687
my_option,0.007563301545544229,0.011770475723393821,-0.004207174177849592
a_way,0.015126603091088459,0.01765571358509073,-0.0025291104940022707
any_help,0.03419927655376521,0.036292300147130946,-0.002093023593365738
a_home,0.009207497533706017,0.011280039234919078,-0.0020725417012130605
the_company,0.009865175928970734,0.011770475723393821,-0.0019052997944230873
the_summer,0.011180532719500164,0.010789602746444336,0.00039092997305582855
the_cost,0.0210457086484709,0.018636586562040217,0.0024091220864306817
a_bit,0.017428477474514963,0.014713094654242276,0.002715382820272687
any_experience,0.012167050312397237,0.008827856792545365,0.0033391935198518723
the_process,0.024662939822426833,0.021088769004413928,0.0035741708180129055
no_idea,0.026964814205853338,0.0230505149583129,0.003914299247540439
what_kind,0.011509371917132522,0.005394801373222168,0.006114570543910354
a_ton,0.012495889510029596,0.005885237861696911,0.006610651648332686
a_bunch,0.014140085498191384,0.007356547327121138,0.006783538171070246
the_job,0.015455442288720816,0.00784698381559588,0.007608458473124935
the_post,0.0147977638934561,0.00392349190779794,0.010874271985658159
a_house,0.0443932916803683,0.03334968121628249,0.011043610464085807
a_couple,0.01775731667214732,0.0063756743501716525,0.011381642321975666
any_tip,0.01808615586977968,0.005885237861696911,0.012200918008082769
some_kind,0.015455442288720816,0.0024521824423737125,0.013003259846347103
the_area,0.02071686945083854,0.006866110838646395,0.013850758612192144
the_middle,0.01808615586977968,0.00392349190779794,0.014162663961981738
my_home,0.015784281486353174,0.000980872976949485,0.014803408509403688
the_line,0.017428477474514963,0.0024521824423737125,0.01497629503214125
the_other_side,0.015126603091088459,0.0,0.015126603091088459
the_front,0.015126603091088459,0.0,0.015126603091088459
the_inside,0.015126603091088459,0.0,0.015126603091088459
the_breaker,0.015126603091088459,0.0,0.015126603091088459
the_smell,0.015455442288720816,0.0,0.015455442288720816
the_corner,0.01644195988161789,0.000980872976949485,0.015461086904668403
the_outlet,0.015784281486353174,0.0,0.015784281486353174
the_light,0.01775731667214732,0.00196174595389897,0.015795570718248348
the_paint,0.01611312068398553,0.0,0.01611312068398553
the_space,0.01611312068398553,0.0,0.01611312068398553
an_issue,0.020059191055573824,0.00392349190779794,0.016135699147775885
the_cabinet,0.01644195988161789,0.0,0.01644195988161789
some_sort,0.02071686945083854,0.00392349190779794,0.016793377543040597
the_frame,0.017099638276882604,0.0,0.017099638276882604
the_foundation,0.017099638276882604,0.0,0.017099638276882604
a_picture,0.017428477474514963,0.0,0.017428477474514963
the_bedroom,0.01775731667214732,0.0,0.01775731667214732
the_stud,0.01775731667214732,0.0,0.01775731667214732
the_gap,0.018414995067412034,0.0,0.018414995067412034
the_edge,0.018743834265044394,0.0,0.018743834265044394
the_fence,0.01907267346267675,0.0,0.01907267346267675
the_tub,0.01907267346267675,0.0,0.01907267346267675
any_suggestion,0.03452811575139757,0.015203531142717018,0.01932458460868055
the_pipe,0.01940151266030911,0.0,0.01940151266030911
the_home,0.020388030253206183,0.000980872976949485,0.0194071572762567
the_deck,0.020059191055573824,0.0,0.020059191055573824
the_sink,0.020059191055573824,0.0,0.020059191055573824
the_good_way,0.027622492601118053,0.006866110838646395,0.02075638176247166
the_ground,0.0210457086484709,0.0,0.0210457086484709
the_outside,0.021703387043735613,0.0,0.021703387043735613
the_switch,0.021703387043735613,0.0,0.021703387043735613
the_issue,0.026307135810588623,0.00392349190779794,0.022383643902790684
the_contractor,0.023018743834265044,0.0,0.023018743834265044
the_back,0.025978296612956264,0.000980872976949485,0.02499742363600678
the_previous_owner,0.026964814205853338,0.0,0.026964814205853338
the_hole,0.028937849391647483,0.00196174595389897,0.026976103437748512
the_vent,0.027622492601118053,0.0,0.027622492601118053
the_problem,0.03617231173955936,0.006866110838646395,0.02930620090091296
the_side,0.03288391976323578,0.0034330554193231977,0.02945086434391258
the_drywall,0.0295955277869122,0.0,0.0295955277869122
the_bathroom,0.0295955277869122,0.0,0.0295955277869122
the_garage,0.030253206182176917,0.0,0.030253206182176917
the_room,0.03288391976323578,0.0024521824423737125,0.030431737320862066
any_idea,0.0420914172969418,0.010789602746444336,0.031301814550497464
the_kitchen,0.03189740217033871,0.0,0.03189740217033871
the_wood,0.03288391976323578,0.0,0.03288391976323578
the_roof,0.03452811575139757,0.0,0.03452811575139757
the_top,0.03551463334429464,0.000980872976949485,0.03453376036734515
the_attic,0.035843472541927,0.0,0.035843472541927
the_ceiling,0.03617231173955936,0.0,0.03617231173955936
the_tile,0.03715882933245643,0.0,0.03715882933245643
the_bottom,0.03880302532061822,0.0,0.03880302532061822
the_window,0.04143373890167708,0.0,0.04143373890167708
the_water,0.04932587964485367,0.0,0.04932587964485367
the_basement,0.05162775402828017,0.0,0.05162775402828017
the_door,0.06445248273594212,0.000980872976949485,0.06347160975899263
the_floor,0.07826372903650115,0.0,0.07826372903650115
the_wall,0.14699112134166392,0.000980872976949485,0.14601024836471443
